,instant,date,season_type,year,month,hour,holiday_or_not,week_day,working_day,weather_sit,temperature,atemperature,humidity,windspeed,casual_user,registered_user,count
1868,1869,2011-03-23,2,0,3,15,0,3,1,2,0.42,0.43,0.9,0.2396,13,76,89
1869,1870,2011-03-23,2,0,3,16,0,3,1,2,0.44,0.44,0.84,0.2396,15,125,140
1870,1871,2011-03-23,2,0,3,17,0,3,1,2,0.44,0.44,0.84,0.2396,30,247,277
1871,1872,2011-03-23,2,0,3,18,0,3,1,3,0.42,0.43,0.9,0.2715,22,220,242
1872,1873,2011-03-23,2,0,3,19,0,3,1,3,0.42,0.43,0.9,0.2715,14,149,163
1873,1874,2011-03-23,2,0,3,20,0,3,1,3,0.4,0.33,0.96,0.6867,5,74,79
1874,1875,2011-03-23,2,0,3,21,0,3,1,3,0.35,0.31,1.1,0.4472,2,24,26
1875,1876,2011-03-23,2,0,3,22,0,3,1,2,0.35,0.34,1.02,0.1757,8,40,48
1876,1877,2011-03-23,2,0,3,23,0,3,1,3,0.35,0.36,0.99,0.0,4,26,30
1877,1878,2011-03-24,2,0,3,0,0,4,1,2,0.35,0.33,1.02,0.2396,2,13,15
1878,1879,2011-03-24,2,0,3,1,0,4,1,2,0.33,0.31,1.1,0.2396,2,5,7
1879,1880,2011-03-24,2,0,3,2,0,4,1,2,0.33,0.31,1.1,0.2715,2,8,10
1880,1881,2011-03-24,2,0,3,3,0,4,1,2,0.31,0.29,1.1,0.2076,3,2,5
1881,1882,2011-03-24,2,0,3,4,0,4,1,2,0.31,0.29,1.1,0.2076,2,3,5
1882,1883,2011-03-24,2,0,3,5,0,4,1,2,0.31,0.29,1.02,0.2396,3,10,13
1883,1884,2011-03-24,2,0,3,6,0,4,1,2,0.31,0.29,1.02,0.2396,2,43,45
1884,1885,2011-03-24,2,0,3,7,0,4,1,3,0.29,0.28,1.1,0.2396,4,108,112
1885,1886,2011-03-24,2,0,3,8,0,4,1,3,0.29,0.25,1.1,0.3194,6,122,128
1886,1887,2011-03-24,2,0,3,9,0,4,1,2,0.29,0.28,1.02,0.2396,5,96,101
1887,1888,2011-03-24,2,0,3,10,0,4,1,2,0.29,0.25,1.02,0.3514,12,57,69
1888,1889,2011-03-24,2,0,3,11,0,4,1,2,0.33,0.29,0.89,0.3194,12,63,75
1889,1890,2011-03-24,2,0,3,12,0,4,1,2,0.33,0.29,0.77,0.3514,14,84,98
1890,1891,2011-03-24,2,0,3,13,0,4,1,2,0.35,0.33,0.77,0.2396,13,92,105
1891,1892,2011-03-24,2,0,3,14,0,4,1,2,0.33,0.33,0.77,0.1437,19,68,87
1892,1893,2011-03-24,2,0,3,15,0,4,1,2,0.33,0.31,0.77,0.2715,15,79,94
1893,1894,2011-03-24,2,0,3,16,0,4,1,2,0.33,0.31,0.72,0.2396,8,80,88
1894,1895,2011-03-24,2,0,3,17,0,4,1,2,0.33,0.31,0.77,0.2396,14,223,237
1895,1896,2011-03-24,2,0,3,18,0,4,1,2,0.33,0.29,0.67,0.3194,19,199,218
1896,1897,2011-03-24,2,0,3,19,0,4,1,1,0.33,0.29,0.62,0.4153,18,124,142
1897,1898,2011-03-24,2,0,3,20,0,4,1,1,0.31,0.28,0.67,0.3035,10,112,122
1898,1899,2011-03-24,2,0,3,21,0,4,1,1,0.29,0.28,0.72,0.2396,13,69,82
1899,1900,2011-03-24,2,0,3,22,0,4,1,1,0.29,0.28,0.72,0.1757,5,61,66
1900,1901,2011-03-24,2,0,3,23,0,4,1,1,0.26,0.25,0.72,0.2076,11,26,37
1901,1902,2011-03-25,2,0,3,0,0,5,1,1,0.26,0.25,0.66,0.2076,3,19,22
1902,1903,2011-03-25,2,0,3,1,0,5,1,1,0.22,0.23,0.76,0.1757,2,7,9
1903,1904,2011-03-25,2,0,3,2,0,5,1,1,0.22,0.21,0.76,0.2396,2,7,9
1904,1905,2011-03-25,2,0,3,3,0,5,1,1,0.22,0.25,0.76,0.1118,2,4,6
1905,1906,2011-03-25,2,0,3,4,0,5,1,1,0.2,0.23,0.81,0.1118,5,4,9
1906,1907,2011-03-25,2,0,3,5,0,5,1,1,0.2,0.21,0.81,0.1757,2,11,13
1907,1908,2011-03-25,2,0,3,6,0,5,1,1,0.2,0.2,0.81,0.2396,2,34,36
1908,1909,2011-03-25,2,0,3,7,0,5,1,1,0.22,0.2,0.65,0.3833,6,102,108
1909,1910,2011-03-25,2,0,3,8,0,5,1,1,0.24,0.23,0.56,0.3035,11,230,241
1910,1911,2011-03-25,2,0,3,9,0,5,1,1,0.26,0.23,0.53,0.3194,18,152,170
1911,1912,2011-03-25,2,0,3,10,0,5,1,1,0.29,0.28,0.53,0.0,17,55,72
1912,1913,2011-03-25,2,0,3,11,0,5,1,1,0.33,0.31,0.5,0.3035,19,60,79
1913,1914,2011-03-25,2,0,3,12,0,5,1,1,0.35,0.33,0.46,0.2715,39,110,149
1914,1915,2011-03-25,2,0,3,13,0,5,1,1,0.35,0.34,0.43,0.2076,36,106,142
1915,1916,2011-03-25,2,0,3,14,0,5,1,1,0.4,0.36,0.35,0.3514,32,105,137
1916,1917,2011-03-25,2,0,3,15,0,5,1,2,0.37,0.34,0.4,0.2715,45,81,126
1917,1918,2011-03-25,2,0,3,16,0,5,1,2,0.37,0.33,0.37,0.3194,25,129,154
1918,1919,2011-03-25,2,0,3,17,0,5,1,2,0.35,0.31,0.4,0.3833,25,204,229
1919,1920,2011-03-25,2,0,3,18,0,5,1,1,0.33,0.31,0.43,0.2715,10,192,202
1920,1921,2011-03-25,2,0,3,19,0,5,1,2,0.33,0.31,0.4,0.3035,11,128,139
1921,1922,2011-03-25,2,0,3,20,0,5,1,2,0.33,0.33,0.43,0.1437,8,77,85
1922,1923,2011-03-25,2,0,3,21,0,5,1,2,0.33,0.33,0.43,0.1757,13,66,79
1923,1924,2011-03-25,2,0,3,22,0,5,1,2,0.31,0.28,0.42,0.3514,5,42,47
1924,1925,2011-03-25,2,0,3,23,0,5,1,2,0.29,0.26,0.42,0.3035,10,33,43
1925,1926,2011-03-26,2,0,3,0,0,6,0,2,0.29,0.26,0.42,0.3035,5,27,32
1926,1927,2011-03-26,2,0,3,1,0,6,0,1,0.29,0.25,0.42,0.3194,5,26,31
1927,1928,2011-03-26,2,0,3,2,0,6,0,1,0.24,0.23,0.48,0.2396,6,23,29
1928,1929,2011-03-26,2,0,3,3,0,6,0,1,0.22,0.21,0.52,0.2076,4,9,13
1929,1930,2011-03-26,2,0,3,4,0,6,0,1,0.24,0.23,0.48,0.2396,4,6,10
1930,1931,2011-03-26,2,0,3,5,0,6,0,1,0.22,0.21,0.56,0.2076,2,10,12
1931,1932,2011-03-26,2,0,3,6,0,6,0,1,0.2,0.2,0.61,0.2076,4,10,14
1932,1933,2011-03-26,2,0,3,7,0,6,0,1,0.22,0.21,0.56,0.2076,20,25,45
1933,1934,2011-03-26,2,0,3,8,0,6,0,1,0.24,0.25,0.48,0.1437,26,44,70
1934,1935,2011-03-26,2,0,3,9,0,6,0,1,0.26,0.26,0.45,0.1437,34,70,104
1935,1936,2011-03-26,2,0,3,10,0,6,0,1,0.29,0.28,0.45,0.1757,34,95,129
1936,1937,2011-03-26,2,0,3,11,0,6,0,1,0.31,0.29,0.42,0.1757,77,95,172
1937,1938,2011-03-26,2,0,3,12,0,6,0,1,0.33,0.31,0.4,0.2076,100,131,231
1938,1939,2011-03-26,2,0,3,13,0,6,0,1,0.35,0.33,0.36,0.2396,96,147,243
1939,1940,2011-03-26,2,0,3,14,0,6,0,1,0.37,0.34,0.32,0.2396,95,125,220
1940,1941,2011-03-26,2,0,3,15,0,6,0,1,0.37,0.36,0.32,0.2076,112,111,223
1941,1942,2011-03-26,2,0,3,16,0,6,0,1,0.37,0.36,0.25,0.2076,120,132,252
1942,1943,2011-03-26,2,0,3,17,0,6,0,1,0.35,0.33,0.26,0.2396,104,103,207
1943,1944,2011-03-26,2,0,3,18,0,6,0,2,0.35,0.34,0.23,0.1757,66,91,157
1944,1945,2011-03-26,2,0,3,19,0,6,0,2,0.31,0.29,0.5,0.2715,47,95,142
1945,1946,2011-03-26,2,0,3,20,0,6,0,2,0.31,0.29,0.5,0.2715,20,69,89
1946,1947,2011-03-26,2,0,3,21,0,6,0,2,0.29,0.28,0.48,0.2076,17,38,55
1947,1948,2011-03-26,2,0,3,22,0,6,0,2,0.31,0.29,0.45,0.2396,19,48,67
1948,1949,2011-03-26,2,0,3,23,0,6,0,2,0.29,0.26,0.48,0.3035,12,33,45
1949,1950,2011-03-27,2,0,3,0,0,0,0,2,0.29,0.28,0.45,0.1757,7,28,35
1950,1951,2011-03-27,2,0,3,1,0,0,0,2,0.26,0.25,0.57,0.2076,5,19,24
1951,1952,2011-03-27,2,0,3,2,0,0,0,3,0.24,0.25,0.61,0.2076,8,17,25
1952,1953,2011-03-27,2,0,3,3,0,0,0,3,0.22,0.21,0.76,0.2396,2,16,18
1953,1954,2011-03-27,2,0,3,4,0,0,0,3,0.2,0.21,0.81,0.1757,3,7,10
1954,1955,2011-03-27,2,0,3,6,0,0,0,3,0.18,0.2,0.95,0.1437,2,4,6
1955,1956,2011-03-27,2,0,3,7,0,0,0,3,0.18,0.18,0.95,0.1757,2,9,11
1956,1957,2011-03-27,2,0,3,8,0,0,0,1,0.22,0.21,0.76,0.2396,8,10,18
1957,1958,2011-03-27,2,0,3,9,0,0,0,1,0.24,0.25,0.61,0.1437,19,39,58
1958,1959,2011-03-27,2,0,3,10,0,0,0,2,0.24,0.23,0.61,0.2396,29,61,90
1959,1960,2011-03-27,2,0,3,11,0,0,0,2,0.26,0.26,0.53,0.1757,25,87,112
1960,1961,2011-03-27,2,0,3,12,0,0,0,2,0.29,0.28,0.48,0.2396,45,122,167
1961,1962,2011-03-27,2,0,3,13,0,0,0,1,0.33,0.31,0.43,0.2396,49,102,151
1962,1963,2011-03-27,2,0,3,14,0,0,0,1,0.35,0.34,0.4,0.1757,63,105,168
1963,1964,2011-03-27,2,0,3,15,0,0,0,1,0.35,0.33,0.4,0.3035,63,113,176
1964,1965,2011-03-27,2,0,3,16,0,0,0,1,0.37,0.36,0.37,0.0,47,100,147
1965,1966,2011-03-27,2,0,3,17,0,0,0,1,0.35,0.33,0.34,0.2715,52,111,163
1966,1967,2011-03-27,2,0,3,18,0,0,0,1,0.33,0.31,0.36,0.2076,34,107,141
1967,1968,2011-03-27,2,0,3,19,0,0,0,1,0.33,0.31,0.34,0.2396,25,82,107
1968,1969,2011-03-27,2,0,3,20,0,0,0,1,0.31,0.29,0.4,0.1757,9,52,61
1969,1970,2011-03-27,2,0,3,21,0,0,0,1,0.29,0.28,0.45,0.1757,9,31,40
1970,1971,2011-03-27,2,0,3,22,0,0,0,1,0.29,0.28,0.45,0.1757,7,27,34
1971,1972,2011-03-27,2,0,3,23,0,0,0,1,0.29,0.28,0.48,0.2076,5,18,23
1972,1973,2011-03-28,2,0,3,0,0,1,1,1,0.24,0.25,0.61,0.2076,3,13,16
1973,1974,2011-03-28,2,0,3,1,0,1,1,1,0.24,0.25,0.48,0.2076,4,6,10
1974,1975,2011-03-28,2,0,3,2,0,1,1,1,0.24,0.25,0.48,0.1757,2,7,9
1975,1976,2011-03-28,2,0,3,3,0,1,1,1,0.24,0.25,0.48,0.1757,2,4,6
1976,1977,2011-03-28,2,0,3,5,0,1,1,1,0.2,0.2,0.47,0.2076,2,10,12
1977,1978,2011-03-28,2,0,3,6,0,1,1,1,0.2,0.18,0.37,0.3035,2,42,44
1978,1979,2011-03-28,2,0,3,7,0,1,1,1,0.22,0.2,0.35,0.3514,8,106,114
1979,1980,2011-03-28,2,0,3,8,0,1,1,1,0.22,0.21,0.37,0.2396,17,241,258
1980,1981,2011-03-28,2,0,3,9,0,1,1,2,0.24,0.23,0.35,0.2396,14,111,125
1981,1982,2011-03-28,2,0,3,10,0,1,1,1,0.26,0.25,0.33,0.2076,24,49,73
1982,1983,2011-03-28,2,0,3,11,0,1,1,2,0.29,0.26,0.33,0.3035,20,41,61
1983,1984,2011-03-28,2,0,3,12,0,1,1,2,0.29,0.29,0.28,0.0,10,73,83
1984,1985,2011-03-28,2,0,3,13,0,1,1,2,0.33,0.31,0.26,0.2396,16,71,87
1985,1986,2011-03-28,2,0,3,14,0,1,1,1,0.35,0.33,0.24,0.2396,17,67,84
1986,1987,2011-03-28,2,0,3,15,0,1,1,1,0.35,0.33,0.26,0.3035,21,55,76
1987,1988,2011-03-28,2,0,3,16,0,1,1,1,0.37,0.34,0.25,0.2396,17,119,136
1988,1989,2011-03-28,2,0,3,17,0,1,1,1,0.37,0.33,0.25,0.3194,27,229,256
1989,1990,2011-03-28,2,0,3,18,0,1,1,1,0.35,0.33,0.23,0.3035,23,222,245
1990,1991,2011-03-28,2,0,3,19,0,1,1,1,0.33,0.33,0.24,0.1437,19,158,177
1991,1992,2011-03-28,2,0,3,20,0,1,1,1,0.35,0.36,0.24,0.1118,7,109,116
1992,1993,2011-03-28,2,0,3,21,0,1,1,1,0.35,0.36,0.23,0.1437,8,57,65
1993,1994,2011-03-28,2,0,3,22,0,1,1,1,0.33,0.31,0.24,0.2396,2,42,44
1994,1995,2011-03-28,2,0,3,23,0,1,1,1,0.31,0.28,0.26,0.3194,3,20,23
1995,1996,2011-03-29,2,0,3,0,0,2,1,1,0.29,0.25,0.31,0.3514,3,17,20
1996,1997,2011-03-29,2,0,3,1,0,2,1,1,0.26,0.23,0.35,0.3194,2,6,8
1997,1998,2011-03-29,2,0,3,2,0,2,1,1,0.26,0.23,0.35,0.3194,2,5,7
1998,1999,2011-03-29,2,0,3,3,0,2,1,1,0.26,0.23,0.35,0.3194,4,3,7
1999,2000,2011-03-29,2,0,3,4,0,2,1,1,0.22,0.23,0.48,0.1757,3,3,6
2000,2001,2011-03-29,2,0,3,5,0,2,1,1,0.24,0.23,0.41,0.2715,2,10,12
2001,2002,2011-03-29,2,0,3,6,0,2,1,1,0.24,0.23,0.45,0.3194,6,48,54
2002,2003,2011-03-29,2,0,3,7,0,2,1,1,0.24,0.21,0.45,0.3833,7,130,137
2003,2004,2011-03-29,2,0,3,8,0,2,1,1,0.26,0.23,0.38,0.3833,21,270,291
2004,2005,2011-03-29,2,0,3,9,0,2,1,1,0.31,0.28,0.31,0.4153,18,158,176
2005,2006,2011-03-29,2,0,3,10,0,2,1,1,0.33,0.29,0.26,0.3194,15,48,63
2006,2007,2011-03-29,2,0,3,11,0,2,1,2,0.37,0.33,0.28,0.4153,20,65,85
2007,2008,2011-03-29,2,0,3,12,0,2,1,1,0.37,0.36,0.28,0.1757,31,79,110
2008,2009,2011-03-29,2,0,3,13,0,2,1,1,0.37,0.33,0.28,0.3194,26,82,108
2009,2010,2011-03-29,2,0,3,14,0,2,1,1,0.4,0.36,0.28,0.2715,22,68,90
2010,2011,2011-03-29,2,0,3,15,0,2,1,1,0.42,0.43,0.28,0.2396,24,67,91
2011,2012,2011-03-29,2,0,3,16,0,2,1,1,0.42,0.43,0.24,0.1757,14,126,140
2012,2013,2011-03-29,2,0,3,17,0,2,1,1,0.44,0.44,0.22,0.1437,36,267,303
2013,2014,2011-03-29,2,0,3,18,0,2,1,1,0.4,0.39,0.23,0.0959,44,254,298
2014,2015,2011-03-29,2,0,3,19,0,2,1,1,0.37,0.36,0.25,0.2076,22,172,194
2015,2016,2011-03-29,2,0,3,20,0,2,1,1,0.4,0.39,0.23,0.0959,15,121,136
2016,2017,2011-03-29,2,0,3,21,0,2,1,1,0.37,0.39,0.46,0.0,10,77,87
2017,2018,2011-03-29,2,0,3,22,0,2,1,1,0.37,0.39,0.54,0.0,8,51,59
2018,2019,2011-03-29,2,0,3,23,0,2,1,2,0.35,0.36,0.63,0.1118,10,29,39
2019,2020,2011-03-30,2,0,3,0,0,3,1,2,0.35,0.38,0.63,0.0,5,10,15
2020,2021,2011-03-30,2,0,3,1,0,3,1,1,0.35,0.38,0.43,0.0,3,11,14
2021,2022,2011-03-30,2,0,3,2,0,3,1,2,0.35,0.38,0.63,0.0,2,6,8
2022,2023,2011-03-30,2,0,3,3,0,3,1,2,0.35,0.38,0.54,0.0,2,6,8
2023,2024,2011-03-30,2,0,3,4,0,3,1,2,0.35,0.38,0.63,0.0,3,2,5
2024,2025,2011-03-30,2,0,3,5,0,3,1,2,0.33,0.31,0.62,0.2076,2,9,11
2025,2026,2011-03-30,2,0,3,6,0,3,1,2,0.33,0.33,0.54,0.1437,6,46,52
2026,2027,2011-03-30,2,0,3,7,0,3,1,2,0.35,0.36,0.5,0.1118,10,130,140
2027,2028,2011-03-30,2,0,3,8,0,3,1,2,0.35,0.34,0.54,0.1757,18,249,267
2028,2029,2011-03-30,2,0,3,9,0,3,1,2,0.35,0.33,0.5,0.2396,9,149,158
2029,2030,2011-03-30,2,0,3,10,0,3,1,2,0.37,0.34,0.51,0.2396,15,53,68
2030,2031,2011-03-30,2,0,3,11,0,3,1,2,0.37,0.34,0.51,0.2715,28,66,94
2031,2032,2011-03-30,2,0,3,12,0,3,1,2,0.37,0.36,0.51,0.1757,17,67,84
2032,2033,2011-03-30,2,0,3,13,0,3,1,2,0.4,0.38,0.51,0.2396,16,86,102
2033,2034,2011-03-30,2,0,3,14,0,3,1,2,0.4,0.36,0.51,0.3194,18,66,84
2034,2035,2011-03-30,2,0,3,15,0,3,1,3,0.31,0.28,0.89,0.3194,16,58,74
2035,2036,2011-03-30,2,0,3,16,0,3,1,3,0.31,0.29,0.96,0.2715,2,38,40
2036,2037,2011-03-30,2,0,3,17,0,3,1,3,0.29,0.29,1.02,0.1118,13,107,120
2037,2038,2011-03-30,2,0,3,18,0,3,1,2,0.29,0.28,1.02,0.2396,8,81,89
2038,2039,2011-03-30,2,0,3,19,0,3,1,2,0.29,0.28,1.02,0.2396,7,69,76
2039,2040,2011-03-30,2,0,3,20,0,3,1,3,0.26,0.23,1.02,0.3194,6,42,48
2040,2041,2011-03-30,2,0,3,21,0,3,1,2,0.26,0.25,1.02,0.2715,2,29,31
2041,2042,2011-03-30,2,0,3,22,0,3,1,3,0.26,0.25,1.02,0.2396,5,23,28
2042,2043,2011-03-30,2,0,3,23,0,3,1,3,0.26,0.23,1.02,0.3035,3,13,16
2043,2044,2011-03-31,2,0,3,0,0,4,1,3,0.26,0.25,1.02,0.2396,2,5,7
2044,2045,2011-03-31,2,0,3,1,0,4,1,3,0.26,0.25,1.02,0.2076,3,6,9
2045,2046,2011-03-31,2,0,3,2,0,4,1,3,0.26,0.25,1.02,0.2076,2,7,9
2046,2047,2011-03-31,2,0,3,3,0,4,1,3,0.26,0.25,1.02,0.2396,2,3,5
2047,2048,2011-03-31,2,0,3,4,0,4,1,3,0.26,0.25,1.02,0.2715,2,4,6
2048,2049,2011-03-31,2,0,3,5,0,4,1,3,0.26,0.25,1.02,0.2396,2,10,12
2049,2050,2011-03-31,2,0,3,6,0,4,1,3,0.26,0.23,1.02,0.3194,4,36,40
2050,2051,2011-03-31,2,0,3,7,0,4,1,3,0.26,0.25,1.02,0.2715,7,89,96
2051,2052,2011-03-31,2,0,3,8,0,4,1,2,0.26,0.25,1.1,0.2715,9,187,196
2052,2053,2011-03-31,2,0,3,9,0,4,1,3,0.29,0.26,1.02,0.2715,8,128,136
2053,2054,2011-03-31,2,0,3,10,0,4,1,3,0.29,0.26,1.02,0.2715,17,56,73
2054,2055,2011-03-31,2,0,3,11,0,4,1,3,0.31,0.29,1.02,0.2076,8,54,62
2055,2056,2011-03-31,2,0,3,12,0,4,1,3,0.31,0.29,1.02,0.2076,19,75,94
2056,2057,2011-03-31,2,0,3,13,0,4,1,3,0.33,0.33,0.96,0.1437,15,57,72
2057,2058,2011-03-31,2,0,3,14,0,4,1,3,0.33,0.33,0.96,0.1437,29,51,80
2058,2059,2011-03-31,2,0,3,15,0,4,1,3,0.33,0.29,0.96,0.3194,6,63,69
2059,2060,2011-03-31,2,0,3,16,0,4,1,2,0.33,0.31,0.96,0.2715,15,74,89
2060,2061,2011-03-31,2,0,3,17,0,4,1,2,0.33,0.31,0.96,0.2715,17,155,172
2061,2062,2011-03-31,2,0,3,18,0,4,1,2,0.33,0.33,0.96,0.1437,14,167,181
2062,2063,2011-03-31,2,0,3,19,0,4,1,2,0.33,0.33,0.96,0.1437,14,120,134
2063,2064,2011-03-31,2,0,3,20,0,4,1,3,0.31,0.28,1.02,0.3035,8,81,89
2064,2065,2011-03-31,2,0,3,21,0,4,1,2,0.31,0.29,1.02,0.1757,9,55,64
2065,2066,2011-03-31,2,0,3,22,0,4,1,3,0.31,0.29,1.02,0.2715,9,46,55
2066,2067,2011-03-31,2,0,3,23,0,4,1,3,0.29,0.28,1.1,0.1757,6,25,31
2067,2068,2011-04-01,2,0,4,0,0,5,1,3,0.29,0.28,1.1,0.1757,2,8,10
2068,2069,2011-04-01,2,0,4,1,0,5,1,3,0.29,0.28,1.1,0.1757,2,6,8
2069,2070,2011-04-01,2,0,4,2,0,5,1,3,0.29,0.28,1.02,0.2076,2,9,11
2070,2071,2011-04-01,2,0,4,3,0,5,1,2,0.26,0.25,1.02,0.2715,2,6,8
2071,2072,2011-04-01,2,0,4,4,0,5,1,2,0.26,0.25,1.02,0.2715,2,5,7
2072,2073,2011-04-01,2,0,4,5,0,5,1,3,0.26,0.25,1.02,0.2396,3,13,16
2073,2074,2011-04-01,2,0,4,6,0,5,1,3,0.26,0.25,1.02,0.2396,4,28,32
2074,2075,2011-04-01,2,0,4,7,0,5,1,3,0.26,0.26,1.02,0.0,6,93,99
2075,2076,2011-04-01,2,0,4,8,0,5,1,2,0.29,0.26,0.96,0.2715,10,200,210
2076,2077,2011-04-01,2,0,4,9,0,5,1,1,0.35,0.31,0.77,0.3833,13,164,177
2077,2078,2011-04-01,2,0,4,10,0,5,1,1,0.35,0.33,0.73,0.3035,14,65,79
2078,2079,2011-04-01,2,0,4,11,0,5,1,1,0.35,0.31,0.67,0.3833,19,74,93
2079,2080,2011-04-01,2,0,4,12,0,5,1,1,0.37,0.33,0.58,0.3833,17,82,99
2080,2081,2011-04-01,2,0,4,13,0,5,1,1,0.4,0.36,0.55,0.3833,20,94,114
2081,2082,2011-04-01,2,0,4,14,0,5,1,2,0.4,0.36,0.51,0.3833,28,63,91
2082,2083,2011-04-01,2,0,4,15,0,5,1,1,0.37,0.33,0.51,0.4472,32,83,115
2083,2084,2011-04-01,2,0,4,16,0,5,1,1,0.37,0.33,0.51,0.4472,44,127,171
2084,2085,2011-04-01,2,0,4,17,0,5,1,1,0.37,0.33,0.51,0.3514,38,247,285
2085,2086,2011-04-01,2,0,4,18,0,5,1,1,0.37,0.33,0.51,0.3514,38,207,245
2086,2087,2011-04-01,2,0,4,19,0,5,1,1,0.37,0.33,0.54,0.3514,18,122,140
2087,2088,2011-04-01,2,0,4,20,0,5,1,1,0.35,0.34,0.58,0.2076,4,77,81
2088,2089,2011-04-01,2,0,4,21,0,5,1,1,0.35,0.36,0.58,0.1437,11,86,97
2089,2090,2011-04-01,2,0,4,22,0,5,1,1,0.33,0.33,0.62,0.1757,12,66,78
2090,2091,2011-04-01,2,0,4,23,0,5,1,1,0.33,0.34,0.67,0.0959,14,43,57
2091,2092,2011-04-02,2,0,4,0,0,6,0,2,0.33,0.36,0.67,0.0,5,31,36
2092,2093,2011-04-02,2,0,4,1,0,6,0,1,0.29,0.29,0.72,0.1437,6,30,36
2093,2094,2011-04-02,2,0,4,2,0,6,0,1,0.26,0.26,0.82,0.1437,3,22,25
2094,2095,2011-04-02,2,0,4,3,0,6,0,1,0.26,0.26,0.77,0.1757,3,10,13
2095,2096,2011-04-02,2,0,4,4,0,6,0,1,0.26,0.26,0.77,0.1757,2,7,9
2096,2097,2011-04-02,2,0,4,5,0,6,0,2,0.26,0.26,0.82,0.1757,3,6,9
2097,2098,2011-04-02,2,0,4,6,0,6,0,1,0.29,0.29,0.77,0.1118,7,9,16
2098,2099,2011-04-02,2,0,4,7,0,6,0,2,0.29,0.29,0.77,0.1118,4,18,22
2099,2100,2011-04-02,2,0,4,8,0,6,0,1,0.33,0.34,0.77,0.1118,12,47,59
2100,2101,2011-04-02,2,0,4,9,0,6,0,2,0.37,0.38,0.73,0.1118,24,67,91
2101,2102,2011-04-02,2,0,4,10,0,6,0,2,0.4,0.38,0.63,0.1757,43,115,158
2102,2103,2011-04-02,2,0,4,11,0,6,0,2,0.44,0.44,0.52,0.1757,74,128,202
2103,2104,2011-04-02,2,0,4,12,0,6,0,3,0.35,0.36,0.89,0.1437,86,102,188
2104,2105,2011-04-02,2,0,4,13,0,6,0,1,0.37,0.36,0.89,0.1437,58,83,141
2105,2106,2011-04-02,2,0,4,14,0,6,0,3,0.35,0.33,0.84,0.3514,99,95,194
2106,2107,2011-04-02,2,0,4,15,0,6,0,3,0.37,0.33,0.84,0.4153,74,66,140
2107,2108,2011-04-02,2,0,4,16,0,6,0,1,0.42,0.43,0.68,0.3514,113,87,200
2108,2109,2011-04-02,2,0,4,17,0,6,0,1,0.42,0.43,0.59,0.3833,91,97,188
2109,2110,2011-04-02,2,0,4,18,0,6,0,1,0.42,0.43,0.59,0.2076,71,112,183
2110,2111,2011-04-02,2,0,4,19,0,6,0,1,0.4,0.36,0.58,0.3833,73,79,152
2111,2112,2011-04-02,2,0,4,20,0,6,0,1,0.37,0.34,0.58,0.3035,31,58,89
2112,2113,2011-04-02,2,0,4,21,0,6,0,1,0.35,0.33,0.67,0.2715,26,55,81
2113,2114,2011-04-02,2,0,4,22,0,6,0,1,0.35,0.33,0.67,0.3194,16,43,59
2114,2115,2011-04-02,2,0,4,23,0,6,0,1,0.35,0.34,0.67,0.1757,22,35,57
2115,2116,2011-04-03,2,0,4,0,0,0,0,1,0.33,0.31,0.72,0.2076,10,33,43
2116,2117,2011-04-03,2,0,4,1,0,0,0,1,0.33,0.34,0.67,0.1118,10,28,38
2117,2118,2011-04-03,2,0,4,2,0,0,0,1,0.29,0.29,0.77,0.1437,7,21,28
2118,2119,2011-04-03,2,0,4,3,0,0,0,1,0.33,0.36,0.67,0.0,5,10,15
2119,2120,2011-04-03,2,0,4,4,0,0,0,1,0.31,0.33,0.77,0.0959,5,2,7
2120,2121,2011-04-03,2,0,4,5,0,0,0,1,0.31,0.29,0.72,0.2396,3,6,9
2121,2122,2011-04-03,2,0,4,6,0,0,0,1,0.31,0.29,0.72,0.2076,12,25,37
2122,2123,2011-04-03,2,0,4,7,0,0,0,1,0.35,0.33,0.63,0.2396,15,22,37
2123,2124,2011-04-03,2,0,4,8,0,0,0,1,0.37,0.36,0.63,0.1757,20,46,66
2124,2125,2011-04-03,2,0,4,9,0,0,0,1,0.4,0.34,0.55,0.527,70,76,146
2125,2126,2011-04-03,2,0,4,10,0,0,0,1,0.44,0.44,0.47,0.4472,113,106,219
2126,2127,2011-04-03,2,0,4,11,0,0,0,1,0.46,0.46,0.45,0.2715,141,106,247
2127,2128,2011-04-03,2,0,4,12,0,0,0,1,0.48,0.47,0.42,0.3035,168,149,317
2128,2129,2011-04-03,2,0,4,13,0,0,0,1,0.48,0.47,0.36,0.3194,221,150,371
2129,2130,2011-04-03,2,0,4,14,0,0,0,1,0.51,0.49,0.34,0.1437,242,111,353
2130,2131,2011-04-03,2,0,4,15,0,0,0,2,0.51,0.49,0.36,0.0,176,120,296
2131,2132,2011-04-03,2,0,4,16,0,0,0,2,0.51,0.49,0.34,0.2076,149,158,307
2132,2133,2011-04-03,2,0,4,17,0,0,0,2,0.51,0.49,0.31,0.1437,150,128,278
2133,2134,2011-04-03,2,0,4,18,0,0,0,2,0.51,0.49,0.34,0.0,73,103,176
2134,2135,2011-04-03,2,0,4,19,0,0,0,2,0.46,0.46,0.48,0.2076,53,95,148
2135,2136,2011-04-03,2,0,4,20,0,0,0,3,0.46,0.46,0.45,0.2396,26,57,83
